,y_test,predictions,precision,recall
89077,0,1,0.08415794929789841,0.8147810218978102
14160,0,1,0.08415794929789841,0.8147810218978102
10720,0,0,0.08415794929789841,0.8147810218978102
41483,0,0,0.08415794929789841,0.8147810218978102
3251,0,1,0.08415794929789841,0.8147810218978102
66970,0,1,0.08415794929789841,0.8147810218978102
4863,0,1,0.08415794929789841,0.8147810218978102
53723,0,0,0.08415794929789841,0.8147810218978102
51662,0,0,0.08415794929789841,0.8147810218978102
4533,0,0,0.08415794929789841,0.8147810218978102
41073,0,1,0.08415794929789841,0.8147810218978102
29827,0,0,0.08415794929789841,0.8147810218978102
62021,0,0,0.08415794929789841,0.8147810218978102
24942,0,0,0.08415794929789841,0.8147810218978102
26830,0,0,0.08415794929789841,0.8147810218978102
23738,0,0,0.08415794929789841,0.8147810218978102
48937,0,0,0.08415794929789841,0.8147810218978102
90399,0,0,0.08415794929789841,0.8147810218978102
18285,0,0,0.08415794929789841,0.8147810218978102
19138,1,1,0.08415794929789841,0.8147810218978102
18697,0,0,0.08415794929789841,0.8147810218978102
8335,0,0,0.08415794929789841,0.8147810218978102
85905,0,1,0.08415794929789841,0.8147810218978102
24128,0,1,0.08415794929789841,0.8147810218978102
10396,0,1,0.08415794929789841,0.8147810218978102
50191,0,1,0.08415794929789841,0.8147810218978102
26967,0,0,0.08415794929789841,0.8147810218978102
98750,0,0,0.08415794929789841,0.8147810218978102
94581,0,0,0.08415794929789841,0.8147810218978102
26946,1,1,0.08415794929789841,0.8147810218978102
28902,0,1,0.08415794929789841,0.8147810218978102
8370,0,1,0.08415794929789841,0.8147810218978102
50707,0,1,0.08415794929789841,0.8147810218978102
939,0,1,0.08415794929789841,0.8147810218978102
84599,0,1,0.08415794929789841,0.8147810218978102
35625,0,1,0.08415794929789841,0.8147810218978102
45245,0,0,0.08415794929789841,0.8147810218978102
89402,0,0,0.08415794929789841,0.8147810218978102
6534,0,0,0.08415794929789841,0.8147810218978102
63360,0,1,0.08415794929789841,0.8147810218978102
27905,0,1,0.08415794929789841,0.8147810218978102
37851,0,0,0.08415794929789841,0.8147810218978102
50381,0,0,0.08415794929789841,0.8147810218978102
66466,0,1,0.08415794929789841,0.8147810218978102
38783,1,0,0.08415794929789841,0.8147810218978102
61120,0,1,0.08415794929789841,0.8147810218978102
71490,1,0,0.08415794929789841,0.8147810218978102
6419,0,0,0.08415794929789841,0.8147810218978102
15829,0,1,0.08415794929789841,0.8147810218978102
79476,0,0,0.08415794929789841,0.8147810218978102
61967,0,1,0.08415794929789841,0.8147810218978102
4691,0,0,0.08415794929789841,0.8147810218978102
12470,1,1,0.08415794929789841,0.8147810218978102
61108,0,1,0.08415794929789841,0.8147810218978102
37975,0,0,0.08415794929789841,0.8147810218978102
96694,0,0,0.08415794929789841,0.8147810218978102
71067,0,0,0.08415794929789841,0.8147810218978102
94822,0,0,0.08415794929789841,0.8147810218978102
89072,0,1,0.08415794929789841,0.8147810218978102
15135,0,1,0.08415794929789841,0.8147810218978102
32827,0,0,0.08415794929789841,0.8147810218978102
59618,0,0,0.08415794929789841,0.8147810218978102
52421,0,0,0.08415794929789841,0.8147810218978102
141,0,0,0.08415794929789841,0.8147810218978102
11878,0,1,0.08415794929789841,0.8147810218978102
23655,0,1,0.08415794929789841,0.8147810218978102
43626,0,1,0.08415794929789841,0.8147810218978102
58054,0,1,0.08415794929789841,0.8147810218978102
42902,0,0,0.08415794929789841,0.8147810218978102
748,0,0,0.08415794929789841,0.8147810218978102
43403,0,0,0.08415794929789841,0.8147810218978102
53,0,0,0.08415794929789841,0.8147810218978102
29614,0,1,0.08415794929789841,0.8147810218978102
75093,0,0,0.08415794929789841,0.8147810218978102
24027,0,0,0.08415794929789841,0.8147810218978102
23475,0,0,0.08415794929789841,0.8147810218978102
58466,0,0,0.08415794929789841,0.8147810218978102
64757,0,0,0.08415794929789841,0.8147810218978102
96100,0,1,0.08415794929789841,0.8147810218978102
65535,0,1,0.08415794929789841,0.8147810218978102
71629,0,0,0.08415794929789841,0.8147810218978102
44859,0,1,0.08415794929789841,0.8147810218978102
29852,0,0,0.08415794929789841,0.8147810218978102
5579,0,0,0.08415794929789841,0.8147810218978102
36619,0,1,0.08415794929789841,0.8147810218978102
71253,0,0,0.08415794929789841,0.8147810218978102
57372,0,0,0.08415794929789841,0.8147810218978102
21376,1,1,0.08415794929789841,0.8147810218978102
1732,0,1,0.08415794929789841,0.8147810218978102
13100,0,1,0.08415794929789841,0.8147810218978102
39709,0,0,0.08415794929789841,0.8147810218978102
92539,0,1,0.08415794929789841,0.8147810218978102
17278,0,0,0.08415794929789841,0.8147810218978102
99599,0,1,0.08415794929789841,0.8147810218978102
35973,0,0,0.08415794929789841,0.8147810218978102
59634,0,0,0.08415794929789841,0.8147810218978102
16306,0,0,0.08415794929789841,0.8147810218978102
4142,0,0,0.08415794929789841,0.8147810218978102
16514,0,1,0.08415794929789841,0.8147810218978102
37360,0,0,0.08415794929789841,0.8147810218978102
80036,0,0,0.08415794929789841,0.8147810218978102
67492,0,1,0.08415794929789841,0.8147810218978102
78432,0,1,0.08415794929789841,0.8147810218978102
6331,0,0,0.08415794929789841,0.8147810218978102
86746,0,0,0.08415794929789841,0.8147810218978102
66693,0,0,0.08415794929789841,0.8147810218978102
90603,0,1,0.08415794929789841,0.8147810218978102
11047,0,1,0.08415794929789841,0.8147810218978102
20680,0,1,0.08415794929789841,0.8147810218978102
58282,0,1,0.08415794929789841,0.8147810218978102
44621,0,1,0.08415794929789841,0.8147810218978102
65098,0,1,0.08415794929789841,0.8147810218978102
78965,0,1,0.08415794929789841,0.8147810218978102
30564,0,0,0.08415794929789841,0.8147810218978102
87829,0,1,0.08415794929789841,0.8147810218978102
53798,0,1,0.08415794929789841,0.8147810218978102
37040,0,0,0.08415794929789841,0.8147810218978102
14101,0,1,0.08415794929789841,0.8147810218978102
68420,0,0,0.08415794929789841,0.8147810218978102
33156,0,0,0.08415794929789841,0.8147810218978102
81721,0,1,0.08415794929789841,0.8147810218978102
40335,0,0,0.08415794929789841,0.8147810218978102
67382,0,1,0.08415794929789841,0.8147810218978102
77206,0,1,0.08415794929789841,0.8147810218978102
51201,0,1,0.08415794929789841,0.8147810218978102
84515,0,1,0.08415794929789841,0.8147810218978102
8792,0,0,0.08415794929789841,0.8147810218978102
71117,0,1,0.08415794929789841,0.8147810218978102
73107,0,1,0.08415794929789841,0.8147810218978102
58875,0,1,0.08415794929789841,0.8147810218978102
98869,0,1,0.08415794929789841,0.8147810218978102
59560,0,1,0.08415794929789841,0.8147810218978102
76836,0,0,0.08415794929789841,0.8147810218978102
49698,0,1,0.08415794929789841,0.8147810218978102
80060,0,0,0.08415794929789841,0.8147810218978102
9013,0,0,0.08415794929789841,0.8147810218978102
34762,0,1,0.08415794929789841,0.8147810218978102
52365,0,0,0.08415794929789841,0.8147810218978102
26088,0,1,0.08415794929789841,0.8147810218978102
16826,0,0,0.08415794929789841,0.8147810218978102
22896,0,1,0.08415794929789841,0.8147810218978102
2106,0,1,0.08415794929789841,0.8147810218978102
96515,0,1,0.08415794929789841,0.8147810218978102
25887,0,1,0.08415794929789841,0.8147810218978102
96789,0,0,0.08415794929789841,0.8147810218978102
10870,0,0,0.08415794929789841,0.8147810218978102
41124,0,0,0.08415794929789841,0.8147810218978102
78623,0,0,0.08415794929789841,0.8147810218978102
93099,0,0,0.08415794929789841,0.8147810218978102
43131,0,1,0.08415794929789841,0.8147810218978102
6961,0,0,0.08415794929789841,0.8147810218978102
63528,0,0,0.08415794929789841,0.8147810218978102
51690,0,0,0.08415794929789841,0.8147810218978102
42672,0,1,0.08415794929789841,0.8147810218978102
85859,0,0,0.08415794929789841,0.8147810218978102
18642,0,1,0.08415794929789841,0.8147810218978102
55342,0,0,0.08415794929789841,0.8147810218978102
73555,0,1,0.08415794929789841,0.8147810218978102
61512,0,1,0.08415794929789841,0.8147810218978102
95235,0,0,0.08415794929789841,0.8147810218978102
88429,0,0,0.08415794929789841,0.8147810218978102
14117,0,1,0.08415794929789841,0.8147810218978102
59156,0,0,0.08415794929789841,0.8147810218978102
18588,0,0,0.08415794929789841,0.8147810218978102
76401,0,0,0.08415794929789841,0.8147810218978102
4826,0,1,0.08415794929789841,0.8147810218978102
56318,0,0,0.08415794929789841,0.8147810218978102
92610,1,1,0.08415794929789841,0.8147810218978102
67242,0,1,0.08415794929789841,0.8147810218978102
13624,0,0,0.08415794929789841,0.8147810218978102
3764,0,0,0.08415794929789841,0.8147810218978102
47003,0,0,0.08415794929789841,0.8147810218978102
31531,0,1,0.08415794929789841,0.8147810218978102
72668,0,1,0.08415794929789841,0.8147810218978102
66064,0,1,0.08415794929789841,0.8147810218978102
36291,0,0,0.08415794929789841,0.8147810218978102
25450,0,0,0.08415794929789841,0.8147810218978102
55149,0,1,0.08415794929789841,0.8147810218978102
86909,0,0,0.08415794929789841,0.8147810218978102
6639,1,1,0.08415794929789841,0.8147810218978102
6208,0,1,0.08415794929789841,0.8147810218978102
92017,0,1,0.08415794929789841,0.8147810218978102
51213,0,1,0.08415794929789841,0.8147810218978102
2621,0,0,0.08415794929789841,0.8147810218978102
94334,0,0,0.08415794929789841,0.8147810218978102
6743,0,0,0.08415794929789841,0.8147810218978102
29913,0,1,0.08415794929789841,0.8147810218978102
22575,0,1,0.08415794929789841,0.8147810218978102
76571,0,1,0.08415794929789841,0.8147810218978102
36314,0,1,0.08415794929789841,0.8147810218978102
12063,0,0,0.08415794929789841,0.8147810218978102
95158,0,1,0.08415794929789841,0.8147810218978102
7274,0,1,0.08415794929789841,0.8147810218978102
10518,0,0,0.08415794929789841,0.8147810218978102
94800,0,0,0.08415794929789841,0.8147810218978102
93705,0,1,0.08415794929789841,0.8147810218978102
34682,0,1,0.08415794929789841,0.8147810218978102
80007,0,1,0.08415794929789841,0.8147810218978102
26923,0,1,0.08415794929789841,0.8147810218978102
51481,0,1,0.08415794929789841,0.8147810218978102
89283,0,1,0.08415794929789841,0.8147810218978102
3514,0,0,0.08415794929789841,0.8147810218978102
54469,0,0,0.08415794929789841,0.8147810218978102
12687,0,1,0.08415794929789841,0.8147810218978102
76252,0,0,0.08415794929789841,0.8147810218978102
54865,0,1,0.08415794929789841,0.8147810218978102
35771,0,1,0.08415794929789841,0.8147810218978102
41339,0,1,0.08415794929789841,0.8147810218978102
82670,0,0,0.08415794929789841,0.8147810218978102
67677,0,1,0.08415794929789841,0.8147810218978102
94503,1,1,0.08415794929789841,0.8147810218978102
35234,0,1,0.08415794929789841,0.8147810218978102
34834,0,1,0.08415794929789841,0.8147810218978102
70707,0,0,0.08415794929789841,0.8147810218978102
34480,0,0,0.08415794929789841,0.8147810218978102
70884,0,0,0.08415794929789841,0.8147810218978102
52742,0,0,0.08415794929789841,0.8147810218978102
62399,0,1,0.08415794929789841,0.8147810218978102
25040,0,0,0.08415794929789841,0.8147810218978102
54199,0,1,0.08415794929789841,0.8147810218978102
65994,0,1,0.08415794929789841,0.8147810218978102
93280,0,0,0.08415794929789841,0.8147810218978102
40123,0,0,0.08415794929789841,0.8147810218978102
75707,0,0,0.08415794929789841,0.8147810218978102
96955,0,1,0.08415794929789841,0.8147810218978102
41364,0,1,0.08415794929789841,0.8147810218978102
40742,0,0,0.08415794929789841,0.8147810218978102
68952,0,0,0.08415794929789841,0.8147810218978102
4646,0,1,0.08415794929789841,0.8147810218978102
80491,0,0,0.08415794929789841,0.8147810218978102
19906,0,1,0.08415794929789841,0.8147810218978102
87588,0,1,0.08415794929789841,0.8147810218978102
36507,0,1,0.08415794929789841,0.8147810218978102
16008,0,1,0.08415794929789841,0.8147810218978102
72869,0,1,0.08415794929789841,0.8147810218978102
50994,0,0,0.08415794929789841,0.8147810218978102
57421,0,0,0.08415794929789841,0.8147810218978102
33336,0,1,0.08415794929789841,0.8147810218978102
94380,0,0,0.08415794929789841,0.8147810218978102
66972,0,0,0.08415794929789841,0.8147810218978102
54835,0,0,0.08415794929789841,0.8147810218978102
97645,0,1,0.08415794929789841,0.8147810218978102
62312,0,1,0.08415794929789841,0.8147810218978102
13790,0,1,0.08415794929789841,0.8147810218978102
27064,0,1,0.08415794929789841,0.8147810218978102
64034,0,1,0.08415794929789841,0.8147810218978102
37805,0,1,0.08415794929789841,0.8147810218978102
37603,0,0,0.08415794929789841,0.8147810218978102
66263,0,0,0.08415794929789841,0.8147810218978102
5591,0,0,0.08415794929789841,0.8147810218978102
7183,0,0,0.08415794929789841,0.8147810218978102
15051,0,0,0.08415794929789841,0.8147810218978102
85074,0,1,0.08415794929789841,0.8147810218978102
29839,0,1,0.08415794929789841,0.8147810218978102
33144,0,0,0.08415794929789841,0.8147810218978102
20681,0,1,0.08415794929789841,0.8147810218978102
11306,0,0,0.08415794929789841,0.8147810218978102
93285,0,0,0.08415794929789841,0.8147810218978102
15171,0,1,0.08415794929789841,0.8147810218978102
39550,0,1,0.08415794929789841,0.8147810218978102
35840,0,1,0.08415794929789841,0.8147810218978102
8784,0,0,0.08415794929789841,0.8147810218978102
70487,0,1,0.08415794929789841,0.8147810218978102
81347,0,1,0.08415794929789841,0.8147810218978102
69769,0,0,0.08415794929789841,0.8147810218978102
69356,0,1,0.08415794929789841,0.8147810218978102
74619,0,1,0.08415794929789841,0.8147810218978102
35415,0,1,0.08415794929789841,0.8147810218978102
81491,0,1,0.08415794929789841,0.8147810218978102
46370,0,0,0.08415794929789841,0.8147810218978102
21344,0,1,0.08415794929789841,0.8147810218978102
55970,0,0,0.08415794929789841,0.8147810218978102
43021,0,1,0.08415794929789841,0.8147810218978102
57761,0,0,0.08415794929789841,0.8147810218978102
72905,0,1,0.08415794929789841,0.8147810218978102
44455,0,1,0.08415794929789841,0.8147810218978102
33304,0,0,0.08415794929789841,0.8147810218978102
91692,0,1,0.08415794929789841,0.8147810218978102
2878,1,1,0.08415794929789841,0.8147810218978102
60086,0,0,0.08415794929789841,0.8147810218978102
36814,0,0,0.08415794929789841,0.8147810218978102
24041,0,1,0.08415794929789841,0.8147810218978102
82315,0,0,0.08415794929789841,0.8147810218978102
96284,0,1,0.08415794929789841,0.8147810218978102
30608,0,0,0.08415794929789841,0.8147810218978102
8018,0,1,0.08415794929789841,0.8147810218978102
24408,0,1,0.08415794929789841,0.8147810218978102
1003,0,1,0.08415794929789841,0.8147810218978102
66120,0,0,0.08415794929789841,0.8147810218978102
33664,0,0,0.08415794929789841,0.8147810218978102
78275,0,0,0.08415794929789841,0.8147810218978102
85029,1,1,0.08415794929789841,0.8147810218978102
96444,0,1,0.08415794929789841,0.8147810218978102
20558,0,1,0.08415794929789841,0.8147810218978102
43043,0,1,0.08415794929789841,0.8147810218978102
17878,1,1,0.08415794929789841,0.8147810218978102
3523,0,1,0.08415794929789841,0.8147810218978102
31311,0,1,0.08415794929789841,0.8147810218978102
65838,0,0,0.08415794929789841,0.8147810218978102
58954,0,1,0.08415794929789841,0.8147810218978102
53848,0,1,0.08415794929789841,0.8147810218978102
72012,0,1,0.08415794929789841,0.8147810218978102
85427,0,1,0.08415794929789841,0.8147810218978102
76074,0,0,0.08415794929789841,0.8147810218978102
20491,0,0,0.08415794929789841,0.8147810218978102
74733,0,0,0.08415794929789841,0.8147810218978102
45518,0,1,0.08415794929789841,0.8147810218978102
11710,0,1,0.08415794929789841,0.8147810218978102
94611,0,0,0.08415794929789841,0.8147810218978102
4780,0,1,0.08415794929789841,0.8147810218978102
54231,0,0,0.08415794929789841,0.8147810218978102
66913,0,1,0.08415794929789841,0.8147810218978102
45497,0,1,0.08415794929789841,0.8147810218978102
37897,0,1,0.08415794929789841,0.8147810218978102
57264,0,1,0.08415794929789841,0.8147810218978102
60879,1,1,0.08415794929789841,0.8147810218978102
28564,0,1,0.08415794929789841,0.8147810218978102
6937,0,0,0.08415794929789841,0.8147810218978102
51368,0,0,0.08415794929789841,0.8147810218978102
94208,0,0,0.08415794929789841,0.8147810218978102
16039,0,1,0.08415794929789841,0.8147810218978102
22112,0,0,0.08415794929789841,0.8147810218978102
60839,0,0,0.08415794929789841,0.8147810218978102
61718,0,0,0.08415794929789841,0.8147810218978102
89526,0,1,0.08415794929789841,0.8147810218978102
1914,0,0,0.08415794929789841,0.8147810218978102
62937,0,1,0.08415794929789841,0.8147810218978102
46620,0,1,0.08415794929789841,0.8147810218978102
13059,0,1,0.08415794929789841,0.8147810218978102
83977,0,1,0.08415794929789841,0.8147810218978102
25300,0,0,0.08415794929789841,0.8147810218978102
44252,0,0,0.08415794929789841,0.8147810218978102
7677,0,1,0.08415794929789841,0.8147810218978102
38218,0,1,0.08415794929789841,0.8147810218978102
59655,0,0,0.08415794929789841,0.8147810218978102
28318,0,0,0.08415794929789841,0.8147810218978102
38242,0,0,0.08415794929789841,0.8147810218978102
44623,0,1,0.08415794929789841,0.8147810218978102
82513,0,1,0.08415794929789841,0.8147810218978102
47451,0,1,0.08415794929789841,0.8147810218978102
81681,0,0,0.08415794929789841,0.8147810218978102
41481,0,0,0.08415794929789841,0.8147810218978102
23246,0,0,0.08415794929789841,0.8147810218978102
1298,0,1,0.08415794929789841,0.8147810218978102
81745,0,1,0.08415794929789841,0.8147810218978102
41901,0,0,0.08415794929789841,0.8147810218978102
82048,0,0,0.08415794929789841,0.8147810218978102
63520,0,0,0.08415794929789841,0.8147810218978102
18248,0,0,0.08415794929789841,0.8147810218978102
37060,0,1,0.08415794929789841,0.8147810218978102
3891,0,1,0.08415794929789841,0.8147810218978102
36043,0,1,0.08415794929789841,0.8147810218978102
63157,0,1,0.08415794929789841,0.8147810218978102
98670,0,0,0.08415794929789841,0.8147810218978102
18208,0,0,0.08415794929789841,0.8147810218978102
62342,0,1,0.08415794929789841,0.8147810218978102
56224,0,0,0.08415794929789841,0.8147810218978102
36172,0,1,0.08415794929789841,0.8147810218978102
76003,0,0,0.08415794929789841,0.8147810218978102
72087,0,0,0.08415794929789841,0.8147810218978102
96150,0,1,0.08415794929789841,0.8147810218978102
40215,0,0,0.08415794929789841,0.8147810218978102
47757,0,1,0.08415794929789841,0.8147810218978102
45553,0,1,0.08415794929789841,0.8147810218978102
77591,0,0,0.08415794929789841,0.8147810218978102
46540,0,0,0.08415794929789841,0.8147810218978102
51688,0,1,0.08415794929789841,0.8147810218978102
41636,0,1,0.08415794929789841,0.8147810218978102
68578,0,0,0.08415794929789841,0.8147810218978102
61124,0,0,0.08415794929789841,0.8147810218978102
12649,0,0,0.08415794929789841,0.8147810218978102
15564,0,1,0.08415794929789841,0.8147810218978102
37734,0,1,0.08415794929789841,0.8147810218978102
22933,0,0,0.08415794929789841,0.8147810218978102
62024,0,0,0.08415794929789841,0.8147810218978102
11694,0,0,0.08415794929789841,0.8147810218978102
63701,0,1,0.08415794929789841,0.8147810218978102
8199,0,1,0.08415794929789841,0.8147810218978102
46106,0,1,0.08415794929789841,0.8147810218978102
4308,0,0,0.08415794929789841,0.8147810218978102
48071,1,1,0.08415794929789841,0.8147810218978102
38889,0,1,0.08415794929789841,0.8147810218978102
49659,0,0,0.08415794929789841,0.8147810218978102
46706,1,1,0.08415794929789841,0.8147810218978102
52268,0,0,0.08415794929789841,0.8147810218978102
91843,0,1,0.08415794929789841,0.8147810218978102
32146,1,1,0.08415794929789841,0.8147810218978102
99046,0,0,0.08415794929789841,0.8147810218978102
6333,0,1,0.08415794929789841,0.8147810218978102
92607,0,0,0.08415794929789841,0.8147810218978102
92011,0,0,0.08415794929789841,0.8147810218978102
27514,0,1,0.08415794929789841,0.8147810218978102
11327,0,0,0.08415794929789841,0.8147810218978102
79759,0,1,0.08415794929789841,0.8147810218978102
3959,1,1,0.08415794929789841,0.8147810218978102
37080,0,0,0.08415794929789841,0.8147810218978102
48653,0,1,0.08415794929789841,0.8147810218978102
27170,1,1,0.08415794929789841,0.8147810218978102
77112,0,1,0.08415794929789841,0.8147810218978102
38737,0,0,0.08415794929789841,0.8147810218978102
16757,0,1,0.08415794929789841,0.8147810218978102
28340,0,1,0.08415794929789841,0.8147810218978102
69315,0,0,0.08415794929789841,0.8147810218978102
46765,0,1,0.08415794929789841,0.8147810218978102
3883,0,1,0.08415794929789841,0.8147810218978102
87714,0,1,0.08415794929789841,0.8147810218978102
35578,0,0,0.08415794929789841,0.8147810218978102
78945,0,1,0.08415794929789841,0.8147810218978102
5796,0,0,0.08415794929789841,0.8147810218978102
66534,0,0,0.08415794929789841,0.8147810218978102
16096,0,1,0.08415794929789841,0.8147810218978102
97196,0,0,0.08415794929789841,0.8147810218978102
45478,0,0,0.08415794929789841,0.8147810218978102
57299,1,1,0.08415794929789841,0.8147810218978102
20301,0,1,0.08415794929789841,0.8147810218978102
17485,0,1,0.08415794929789841,0.8147810218978102
1546,1,1,0.08415794929789841,0.8147810218978102
17746,1,1,0.08415794929789841,0.8147810218978102
35662,0,1,0.08415794929789841,0.8147810218978102
53630,0,1,0.08415794929789841,0.8147810218978102
98260,0,0,0.08415794929789841,0.8147810218978102
67904,0,0,0.08415794929789841,0.8147810218978102
10101,0,1,0.08415794929789841,0.8147810218978102
81191,0,0,0.08415794929789841,0.8147810218978102
95281,0,0,0.08415794929789841,0.8147810218978102
2335,0,1,0.08415794929789841,0.8147810218978102
28783,0,1,0.08415794929789841,0.8147810218978102
46432,0,1,0.08415794929789841,0.8147810218978102
50291,0,0,0.08415794929789841,0.8147810218978102
60806,0,1,0.08415794929789841,0.8147810218978102
98742,0,0,0.08415794929789841,0.8147810218978102
25132,0,0,0.08415794929789841,0.8147810218978102
98087,0,1,0.08415794929789841,0.8147810218978102
28459,1,1,0.08415794929789841,0.8147810218978102
44360,0,0,0.08415794929789841,0.8147810218978102
57367,0,0,0.08415794929789841,0.8147810218978102
81805,0,0,0.08415794929789841,0.8147810218978102
80011,0,1,0.08415794929789841,0.8147810218978102
64811,0,1,0.08415794929789841,0.8147810218978102
800,0,0,0.08415794929789841,0.8147810218978102
51121,0,0,0.08415794929789841,0.8147810218978102
13087,0,1,0.08415794929789841,0.8147810218978102
76740,0,1,0.08415794929789841,0.8147810218978102
85575,0,1,0.08415794929789841,0.8147810218978102
6209,0,0,0.08415794929789841,0.8147810218978102
79777,0,0,0.08415794929789841,0.8147810218978102
60825,0,1,0.08415794929789841,0.8147810218978102
87965,0,1,0.08415794929789841,0.8147810218978102
14873,0,1,0.08415794929789841,0.8147810218978102
47576,0,0,0.08415794929789841,0.8147810218978102
65180,0,0,0.08415794929789841,0.8147810218978102
34019,0,0,0.08415794929789841,0.8147810218978102
19363,0,1,0.08415794929789841,0.8147810218978102
68804,0,1,0.08415794929789841,0.8147810218978102
90932,0,1,0.08415794929789841,0.8147810218978102
59837,0,1,0.08415794929789841,0.8147810218978102
24680,0,0,0.08415794929789841,0.8147810218978102
46236,0,0,0.08415794929789841,0.8147810218978102
24839,0,1,0.08415794929789841,0.8147810218978102
25011,0,0,0.08415794929789841,0.8147810218978102
55190,1,1,0.08415794929789841,0.8147810218978102
24098,0,0,0.08415794929789841,0.8147810218978102
28860,0,1,0.08415794929789841,0.8147810218978102
85784,0,0,0.08415794929789841,0.8147810218978102
12155,0,1,0.08415794929789841,0.8147810218978102
41456,0,0,0.08415794929789841,0.8147810218978102
37514,0,1,0.08415794929789841,0.8147810218978102
61147,0,1,0.08415794929789841,0.8147810218978102
40862,0,1,0.08415794929789841,0.8147810218978102
71551,0,1,0.08415794929789841,0.8147810218978102
59357,0,1,0.08415794929789841,0.8147810218978102
52602,1,1,0.08415794929789841,0.8147810218978102
74247,0,1,0.08415794929789841,0.8147810218978102
99386,0,1,0.08415794929789841,0.8147810218978102
9080,0,0,0.08415794929789841,0.8147810218978102
79341,0,0,0.08415794929789841,0.8147810218978102
94810,0,1,0.08415794929789841,0.8147810218978102
71289,0,1,0.08415794929789841,0.8147810218978102
58387,0,1,0.08415794929789841,0.8147810218978102
24830,0,1,0.08415794929789841,0.8147810218978102
3621,0,0,0.08415794929789841,0.8147810218978102
17582,0,0,0.08415794929789841,0.8147810218978102
87085,0,1,0.08415794929789841,0.8147810218978102
42695,0,0,0.08415794929789841,0.8147810218978102
11109,0,0,0.08415794929789841,0.8147810218978102
31393,0,1,0.08415794929789841,0.8147810218978102
61034,0,0,0.08415794929789841,0.8147810218978102
52760,0,1,0.08415794929789841,0.8147810218978102
73223,0,1,0.08415794929789841,0.8147810218978102
89917,0,1,0.08415794929789841,0.8147810218978102
29296,0,1,0.08415794929789841,0.8147810218978102
79539,0,1,0.08415794929789841,0.8147810218978102
74117,0,0,0.08415794929789841,0.8147810218978102
33461,0,0,0.08415794929789841,0.8147810218978102
37608,0,1,0.08415794929789841,0.8147810218978102
5142,0,0,0.08415794929789841,0.8147810218978102
11929,0,0,0.08415794929789841,0.8147810218978102
52162,0,1,0.08415794929789841,0.8147810218978102
22091,0,1,0.08415794929789841,0.8147810218978102
92377,0,0,0.08415794929789841,0.8147810218978102
43098,0,0,0.08415794929789841,0.8147810218978102
16543,0,0,0.08415794929789841,0.8147810218978102
10195,0,1,0.08415794929789841,0.8147810218978102
38624,0,0,0.08415794929789841,0.8147810218978102
59125,0,1,0.08415794929789841,0.8147810218978102
81373,0,1,0.08415794929789841,0.8147810218978102
87919,0,1,0.08415794929789841,0.8147810218978102
64337,0,1,0.08415794929789841,0.8147810218978102
23959,0,1,0.08415794929789841,0.8147810218978102
81549,0,0,0.08415794929789841,0.8147810218978102
67577,0,1,0.08415794929789841,0.8147810218978102
94676,0,1,0.08415794929789841,0.8147810218978102
17733,0,0,0.08415794929789841,0.8147810218978102
19237,0,1,0.08415794929789841,0.8147810218978102
25334,1,0,0.08415794929789841,0.8147810218978102
71553,1,1,0.08415794929789841,0.8147810218978102
42592,0,0,0.08415794929789841,0.8147810218978102
91210,0,1,0.08415794929789841,0.8147810218978102
61394,0,0,0.08415794929789841,0.8147810218978102
97915,0,0,0.08415794929789841,0.8147810218978102
11528,0,0,0.08415794929789841,0.8147810218978102
93535,0,0,0.08415794929789841,0.8147810218978102
53782,0,0,0.08415794929789841,0.8147810218978102
37477,0,1,0.08415794929789841,0.8147810218978102
11297,0,0,0.08415794929789841,0.8147810218978102
65947,0,1,0.08415794929789841,0.8147810218978102
22845,0,0,0.08415794929789841,0.8147810218978102
62131,0,1,0.08415794929789841,0.8147810218978102
78371,0,1,0.08415794929789841,0.8147810218978102
91576,0,0,0.08415794929789841,0.8147810218978102
67023,0,0,0.08415794929789841,0.8147810218978102
68218,0,1,0.08415794929789841,0.8147810218978102
10881,0,0,0.08415794929789841,0.8147810218978102
28901,0,0,0.08415794929789841,0.8147810218978102
2591,0,0,0.08415794929789841,0.8147810218978102
82831,0,0,0.08415794929789841,0.8147810218978102
48610,0,0,0.08415794929789841,0.8147810218978102
52548,0,1,0.08415794929789841,0.8147810218978102
14158,0,1,0.08415794929789841,0.8147810218978102
67551,0,1,0.08415794929789841,0.8147810218978102
81213,0,0,0.08415794929789841,0.8147810218978102
31413,0,0,0.08415794929789841,0.8147810218978102
67895,0,1,0.08415794929789841,0.8147810218978102
3277,0,0,0.08415794929789841,0.8147810218978102
79096,0,0,0.08415794929789841,0.8147810218978102
19301,0,1,0.08415794929789841,0.8147810218978102
79069,0,1,0.08415794929789841,0.8147810218978102
9936,0,0,0.08415794929789841,0.8147810218978102
3113,1,1,0.08415794929789841,0.8147810218978102
6072,0,1,0.08415794929789841,0.8147810218978102
14025,0,0,0.08415794929789841,0.8147810218978102
88396,0,1,0.08415794929789841,0.8147810218978102
11511,0,1,0.08415794929789841,0.8147810218978102
92664,0,0,0.08415794929789841,0.8147810218978102
45943,0,0,0.08415794929789841,0.8147810218978102
66185,0,0,0.08415794929789841,0.8147810218978102
12543,0,0,0.08415794929789841,0.8147810218978102
42181,0,0,0.08415794929789841,0.8147810218978102
53874,0,1,0.08415794929789841,0.8147810218978102
